index,index,1. open,2. high,3. low,4. close,5. volume,Ticker
117,3/31/2011,42.28,42.84,38.51,42.8,9654100,GPI
118,2/28/2011,38.25,42.97,37.85,42.25,7330000,GPI
119,1/31/2011,42.25,43.15,37.32,37.84,5903000,GPI
120,12/31/2010,39.56,43.05,38.33,41.76,8240900,GPI
121,11/30/2010,35.58,41.1,34.04,38.73,8568300,GPI
122,10/29/2010,30.34,36,29.01,35.26,9616100,GPI
123,9/30/2010,25.73,30.26,25.73,29.88,7259300,GPI
124,8/31/2010,28.64,28.77,24.06,25.24,10253500,GPI
125,7/30/2010,23.61,31.4,22.22,27.72,12579200,GPI
126,6/30/2010,28.09,30.24,22.93,23.53,16933700,GPI
127,5/28/2010,31.56,32.47,25.42,28.44,15975600,GPI
128,4/30/2010,32.13,38.24,30.69,31.05,13071000,GPI
129,3/31/2010,28.12,35.14,27.6,31.86,13074600,GPI
130,2/26/2010,29.23,31.98,25.08,27.77,10448100,GPI
131,1/29/2010,28.965,34.22,28.31,29,8180000,GPI
132,12/31/2009,25.55,31.7899,24.9,28.35,8018900,GPI
133,11/30/2009,25.6,29.01,23.95,25.24,12312000,GPI
134,10/30/2009,26.61,35.3,24.59,25.42,16230500,GPI
135,9/30/2009,28.14,29.76,25.63,26.85,11959700,GPI
136,8/31/2009,29.92,33.5,28,28.17,11784000,GPI
137,7/31/2009,26.27,29.75,22.53,29.46,13481000,GPI
138,6/30/2009,22.02,26.55,19.21,26.02,19768900,GPI
139,5/29/2009,21.295,24,17.31,21.41,9497500,GPI
140,4/30/2009,13.67,22.4,13.44,21.3,13401500,GPI
141,3/31/2009,10.47,15.5,8.02,13.97,10983300,GPI
142,2/27/2009,9.67,11.73,7.14,10.7,10539700,GPI
143,1/30/2009,10.88,11.99,8.47,9.97,7556400,GPI
144,12/31/2008,10.15,11.33,7.175,10.77,9630800,GPI
145,11/28/2008,10.05,10.5,5.85,10.49,12060300,GPI
146,10/31/2008,21.4,21.94,4.34,10.05,16404100,GPI
147,9/30/2008,21.81,30.24,20.62,21.73,13839500,GPI
148,8/29/2008,19.48,23.92,18.91,21.16,9724500,GPI
149,7/31/2008,19.64,20.9,14.53,19.65,17603000,GPI
150,6/30/2008,26.07,26.14,19.85,19.87,13898000,GPI
151,5/30/2008,26.76,29.64,25.8,26.04,8780300,GPI
152,4/30/2008,23.93,27.82,21.88,26.68,9143000,GPI
153,3/31/2008,24.46,26.52,21.98,23.48,8875400,GPI
154,2/29/2008,26.49,27.29,23.57,24.5,11724100,GPI
155,1/31/2008,23.68,26.79,19.81,26.46,14184800,GPI
156,12/31/2007,26.83,28.81,23.59,23.75,7963600,GPI
157,11/30/2007,30.7,31.07,25.33,26.88,11716500,GPI
158,10/31/2007,33.63,35.38,29.86,31.05,11603900,GPI
159,9/28/2007,34.95,39.95,32.57,33.57,8115900,GPI
160,8/31/2007,37.53,38.1,33.09,35.06,16967500,GPI
161,7/31/2007,40.52,42.96,34.27,37.52,13689600,GPI
162,6/29/2007,42.6,43.23,40.22,40.34,11120200,GPI
163,5/31/2007,41.5,43.16,39.27,42.2,11610700,GPI
164,4/30/2007,39.701,43.41,39.14,41,17281400,GPI
165,3/30/2007,45.65,49.11,39.16,39.77,18855400,GPI
166,2/28/2007,53.4,55.04,43.57,46.21,8319100,GPI
167,1/31/2007,51.98,55.37,47.11,53,7674100,GPI
168,12/29/2006,50.9,52.59,49.42,51.72,6383900,GPI
169,11/30/2006,56.05,57.52,50.78,50.99,8271000,GPI
170,10/31/2006,50,58.68,47.8,57.31,9790700,GPI
171,9/29/2006,46.2,51,43.27,49.9,12559300,GPI
172,8/31/2006,57.06,57.64,44.34,45.3,20098900,GPI
173,7/31/2006,58.25,61.73,53.02,61.32,13034900,GPI
174,6/30/2006,60.77,62.79,52.32,56.34,18879300,GPI
175,5/31/2006,54.48,63.97,54.48,60.63,11703600,GPI
176,4/28/2006,47.54,55.18,47.54,54.58,8839800,GPI
177,3/31/2006,38.4,50.17,37.29,47.54,10576000,GPI
178,2/28/2006,34.54,40.2,33.17,38.28,3011300,GPI
179,1/31/2006,31.63,34.68,30.94,34.48,2077600,GPI
180,12/30/2005,31,32.94,30.79,31.43,2886600,GPI
181,11/30/2005,28.15,31.17,27.57,30.87,3347200,GPI
182,10/31/2005,27.6,28.33,25.87,27.64,3531800,GPI
183,9/30/2005,29.61,29.78,26.23,27.6,3257400,GPI
184,8/31/2005,29,32.98,29,29.6,3882100,GPI
185,7/29/2005,24.1,29.95,24.05,29.04,2538500,GPI
186,6/30/2005,26.74,27.55,24.04,24.04,2574900,GPI
187,5/31/2005,25.1,27.27,25.08,26.71,2531300,GPI
188,4/29/2005,26.26,26.56,24.79,25.15,3299900,GPI
189,3/31/2005,27.65,28.07,25.65,26.3,3218100,GPI
190,2/28/2005,29.5,30.77,27.3,27.65,2585100,GPI
191,1/31/2005,31.59,31.78,28.98,29.27,2036700,GPI
192,12/31/2004,29.45,31.7,29.22,31.5,2005600,GPI
193,11/30/2004,28.15,30.02,28,29.51,2077100,GPI
194,10/29/2004,27.4,28.61,26.49,28.29,3237100,GPI
195,9/30/2004,27.5,28.36,26.32,27.28,2552300,GPI
196,8/31/2004,29.64,29.81,27.078,27.47,2739600,GPI
197,7/30/2004,33.27,33.27,28.57,29.74,4356800,GPI
198,6/30/2004,31.7,33.51,30.85,33.21,2695100,GPI
199,5/28/2004,34.4,34.4,29.18,32.1,4985200,GPI
200,4/30/2004,36.8,37.83,34.4,34.56,2644700,GPI
201,3/31/2004,36.5,37.92,34.3,36.2,3232800,GPI
202,2/27/2004,36.76,38.74,35.5,36.4,2866800,GPI
203,1/30/2004,36.4,37.98,34.82,36.76,2000100,GPI
204,12/31/2003,34.4,37.13,32.33,36.19,2325000,GPI
205,11/28/2003,35.1,35.93,31.6,34.7,3580300,GPI
206,10/31/2003,34.5,39.04,33.18,35.43,4539300,GPI
207,9/30/2003,37.9,40.19,34.54,34.54,4448200,GPI
208,8/29/2003,35.1,38.23,33.7,37.65,2704800,GPI
209,7/31/2003,32.6,37.95,32.17,37.7,2529700,GPI
210,6/30/2003,29.33,33.94,29.3,32.41,2462600,GPI
211,5/30/2003,28,30.74,26.22,29.2,3528600,GPI
212,4/30/2003,21.05,27.8,20.8,27.51,3845300,GPI
213,3/31/2003,23.49,23.5,19.91,21.4,3784500,GPI
214,2/28/2003,24.91,25.75,22.53,23.29,2694400,GPI
215,1/31/2003,23.9,27.35,23.65,24.86,4001000,GPI
216,12/31/2002,23.75,24.75,22,23.88,4128200,GPI
217,11/29/2002,21,23.95,18,23.75,3136600,GPI
218,10/31/2002,22.15,23.8,19.1,21.14,4111900,GPI
219,9/30/2002,27.3,29.8,22.2,22.35,3412600,GPI
220,8/30/2002,25.5,28.78,22.55,27.3,4279600,GPI
221,7/31/2002,38.05,38.11,24.61,26.66,6102900,GPI
222,6/28/2002,42,42.1,34.85,38.15,5179600,GPI
223,5/31/2002,44.1,50.8,40.52,42.75,5916300,GPI
224,4/30/2002,39.21,45.69,35.81,43.84,5664400,GPI
225,3/28/2002,37.53,43.69,36.1,39.05,5805400,GPI
226,2/28/2002,30.75,38.45,28.35,37.53,7326800,GPI
227,1/31/2002,28.74,30.84,25.31,28.75,5237100,GPI
228,12/31/2001,31.44,34.4,25.51,28.51,5142600,GPI
229,11/30/2001,27.5,31.5,25,31.18,4012200,GPI
230,10/31/2001,26.54,34.99,25.6,26.8,6020500,GPI
231,9/28/2001,30.5,31.25,20,26.55,3258500,GPI
232,8/31/2001,32.5,34.95,26.3,29.5,5367900,GPI
233,7/31/2001,29.55,32.39,26.7,31.81,1729400,GPI
234,6/29/2001,26,29.98,20.25,29.6,2347600,GPI
235,5/31/2001,18.25,26.05,17.7,25.5,4116700,GPI
236,4/30/2001,12.5,20.25,12,18.5,1910300,GPI
237,3/30/2001,12.35,13,11.7,12.55,557500,GPI
238,2/28/2001,10.6,13,9.25,12.4,650900,GPI
239,1/31/2001,9.375,10.88,8.125,10.65,502200,GPI
240,12/29/2000,9.125,9.5,8.063,9.375,725200,GPI
241,11/30/2000,9.813,9.813,9,9,506700,GPI
242,10/31/2000,10.75,10.75,8.625,9.938,492800,GPI
243,9/29/2000,11.06,11.06,9.563,10.88,557900,GPI
244,8/31/2000,11.81,11.94,10.13,11,479300,GPI
245,7/31/2000,11.88,12.13,10.63,11.94,399700,GPI
246,6/30/2000,11.56,12.88,11.06,12,409300,GPI
247,5/31/2000,12,16.88,11.06,11.56,1296800,GPI
248,4/28/2000,11.56,13.19,10.5,11.88,1067900,GPI
249,3/31/2000,10,14.63,9.5,11.63,1193300,GPI
250,2/29/2000,12.31,14.44,9.75,9.75,898500,GPI
251,1/31/2000,13.94,14,12,12.44,529700,GPI
252,12/31/1999,14.5,17.13,12.75,13.94,620900,GPI
0,12/14/2020,9.47,10.63,9.37,9.82,5979126,GPMT
1,11/30/2020,6.84,10.12,6.75,9.26,14435154,GPMT
2,10/30/2020,7.1,7.8,6.51,6.74,11790086,GPMT
3,9/30/2020,6.61,8.02,5.52,7.09,20453202,GPMT
4,8/31/2020,6.79,8.18,6.55,6.64,13664247,GPMT
5,7/31/2020,7.16,7.57,6.09,6.79,15412625,GPMT
6,6/30/2020,5,9.58,4.89,7.18,42632654,GPMT
7,5/29/2020,4.67,5.71,3.9,4.92,38890394,GPMT
8,4/30/2020,4.76,6.9,2.43,4.98,50434315,GPMT
9,3/31/2020,16.5,17.52,1.74,5.07,67514798,GPMT
10,2/28/2020,18.32,18.7,16.36,16.42,7034647,GPMT
11,1/31/2020,17.94,18.63,17.78,18.29,7603040,GPMT
12,12/31/2019,18.23,18.97,18.05,18.38,7043709,GPMT
13,11/29/2019,18.63,18.74,17.92,18.17,6208402,GPMT
14,10/31/2019,18.81,18.88,18.06,18.6,5529863,GPMT
15,9/30/2019,18.34,18.9,18.185,18.74,5969864,GPMT
16,8/30/2019,19.08,19.2,17.93,18.29,9551370,GPMT
17,7/31/2019,19.25,19.35,18.78,19.1,6947023,GPMT
18,6/28/2019,18.59,19.22,18.583,19.19,7996495,GPMT
19,5/31/2019,19.21,19.385,18.52,18.59,11017525,GPMT
20,4/30/2019,18.64,19.35,18.54,19.23,10445458,GPMT
21,3/29/2019,19.07,19.15,18.44,18.57,13363619,GPMT
22,2/28/2019,19.09,19.25,18.74,19.02,21641531,GPMT
23,1/31/2019,17.95,19.69,17.8,19.52,9611250,GPMT
24,12/31/2018,19.02,19.1,17.45,18.03,10116554,GPMT
25,11/30/2018,18.62,19.08,18.21,18.96,6979797,GPMT
26,10/31/2018,18.9,18.98,18.07,18.61,8294966,GPMT
27,9/28/2018,19.14,19.33,18.84,19.28,6414636,GPMT
28,8/31/2018,18.89,19.28,18.53,19.14,11770859,GPMT
29,7/31/2018,18.32,19.27,18.09,19,15984887,GPMT
30,6/29/2018,18.36,18.94,18.16,18.35,4466681,GPMT
31,5/31/2018,16.6,18.52,16.43,18.29,5607417,GPMT
32,4/30/2018,16.54,17.19,16.45,16.64,5181225,GPMT
33,3/29/2018,16.8,17.59,16.5,16.54,5480419,GPMT
34,2/28/2018,17.24,17.6,16.15,16.85,7697382,GPMT
35,1/31/2018,17.8,17.93,17.15,17.24,8548473,GPMT
36,12/29/2017,17.95,18.42,17.43,17.74,10040487,GPMT
37,11/30/2017,18.6,18.92,17.02,17.95,25520958,GPMT
38,10/31/2017,18.74,19.11,18.0599,18.55,4327321,GPMT
39,9/29/2017,19.15,19.3,18.541,18.73,4005201,GPMT
40,8/31/2017,18.79,19.3,18.79,19.14,2395763,GPMT
41,7/31/2017,19.06,19.26,18.75,18.85,3715319,GPMT
0,12/14/2020,15.04,15.52,13.61,13.66,3925067,GPRE
1,11/30/2020,15.29,17.28,13.7502,14.78,9394251,GPRE
2,10/30/2020,15.51,17.375,14.1005,15.1,7624079,GPRE
3,9/30/2020,13.34,15.96,13.1,15.48,10209582,GPRE
4,8/31/2020,13.06,17.76,12.62,13.38,13962392,GPRE
5,7/31/2020,10.27,13.31,9.95,12.93,10713240,GPRE
6,6/30/2020,8.54,10.87,8.11,10.22,19519975,GPRE
7,5/29/2020,5.71,10,5.41,8.55,15969112,GPRE
8,4/30/2020,4.68,6.26,3.81,5.87,11653684,GPRE
9,3/31/2020,12.1,12.75,3.77,4.85,23094157,GPRE
10,2/28/2020,12.22,14.095,11.27,11.99,9747451,GPRE
11,1/31/2020,15.77,15.77,11.8,12.47,10449766,GPRE
12,12/31/2019,15.39,16.49,13.82,15.43,13120107,GPRE
13,11/29/2019,12.45,15.63,12.45,15.25,12065851,GPRE
14,10/31/2019,10.64,12.62,10.04,12.33,13147389,GPRE
15,9/30/2019,8.06,11.185,7.91,10.595,22078826,GPRE
16,8/30/2019,10.05,10.2105,7.01,8.21,22422890,GPRE
17,7/31/2019,10.92,11.2,9.485,10.09,13551236,GPRE
18,6/28/2019,13.11,13.41,10.18,10.78,22361297,GPRE
19,5/31/2019,17.38,17.55,12.83,13.05,13428932,GPRE
20,4/30/2019,16.84,17.74,16.53,17.37,8876449,GPRE
21,3/29/2019,15.66,17.51,15.06,16.68,12081381,GPRE
22,2/28/2019,14.26,16.16,12.315,15.6,14777057,GPRE
23,1/31/2019,12.9,14.42,12.9,14.21,9958194,GPRE
24,12/31/2018,16.57,17.12,12,13.11,13162468,GPRE
25,11/30/2018,17.1,18.48,14.98,16.25,12743816,GPRE
26,10/31/2018,17.18,19.39,15.99,17.04,20368167,GPRE
27,9/28/2018,17.8,18.2,16.4,17.2,10440020,GPRE
28,8/31/2018,17.3,18.35,16.3,17.75,17415747,GPRE
29,7/31/2018,18.35,18.35,15.25,16.6,15082689,GPRE
30,6/29/2018,21.5,21.6,17.35,18.3,15632469,GPRE
31,5/31/2018,18.55,21.9,17.25,21.35,16318709,GPRE
32,4/30/2018,16.7,19,15.75,18.6,11980930,GPRE
33,3/29/2018,18.3,19.6,16.35,16.8,12403995,GPRE
34,2/28/2018,17.5,19.6,15.8,18.3,14504911,GPRE
35,1/31/2018,17.05,18.75,16.5,17.5,14325393,GPRE
36,12/29/2017,16.9,17.25,15.95,16.85,13005347,GPRE
37,11/30/2017,18.4,18.45,15.6,16.85,24890029,GPRE
38,10/31/2017,19.85,20.9,18.05,18.4,16509458,GPRE
39,9/29/2017,18.55,21,18.15,20.15,18207266,GPRE
40,8/31/2017,18.45,19.55,16.35,18.55,21635576,GPRE
41,7/31/2017,20.75,20.8,18.65,19.75,11239558,GPRE
42,6/30/2017,21.4,23.7,18.975,20.55,17665656,GPRE
43,5/31/2017,22.9,26.05,20.8208,21.35,24100283,GPRE
44,4/28/2017,24.8,25.05,22.4,23,14484686,GPRE
45,3/31/2017,25.3,25.7,21.85,24.75,17635115,GPRE
46,2/28/2017,22.7,26.05,22.05,25.05,19699097,GPRE
47,1/31/2017,28.15,28.15,21.5215,22.5,19883978,GPRE
48,12/30/2016,27.05,29.85,26.6,27.85,19914923,GPRE
49,11/30/2016,26,27.55,22.4,27.1,16176918,GPRE
50,10/31/2016,26.09,28.37,25.05,26,13333368,GPRE
51,9/30/2016,24.24,26.82,23.81,26.2,12491634,GPRE
52,8/31/2016,22.83,25.01,20.49,24.28,22520231,GPRE
53,7/29/2016,19.73,23.518,19.73,22.68,15417632,GPRE
54,6/30/2016,18.31,20.8599,17.26,19.72,15071570,GPRE
55,5/31/2016,18.6,19.12,14.46,18.56,15469723,GPRE
56,4/29/2016,15.71,19.04,14.69,18.1,14485640,GPRE
57,3/31/2016,13.66,16.41,13.25,15.96,13228875,GPRE
58,2/29/2016,18.48,19.02,12.385,13.6,14341113,GPRE
59,1/29/2016,22.55,23.2557,15.15,18.95,12725989,GPRE
60,12/31/2015,24.16,24.42,19.82,22.9,16163434,GPRE
61,11/30/2015,20.33,24.23,19.25,23.69,16109981,GPRE
62,10/30/2015,19.69,23.65,18.52,20.51,18055755,GPRE
63,9/30/2015,20.61,21.8,17.78,19.46,16334550,GPRE
64,8/31/2015,22.22,24.33,17.13,21.26,21723503,GPRE
65,7/31/2015,27.8,28.16,21.745,22.45,19989670,GPRE
66,6/30/2015,32.44,32.83,26.5947,27.55,19778911,GPRE
67,5/29/2015,31.18,34.045,29.68,32.86,15172781,GPRE
68,4/30/2015,28.26,32.77,28.26,31.14,18184167,GPRE
69,3/31/2015,23.23,30.2,22.87,28.55,26999206,GPRE
70,2/27/2015,23.57,27.37,22.305,23.25,22995376,GPRE
71,1/30/2015,24.89,25.94,20.3101,23.41,24962979,GPRE
72,12/31/2014,30,30.28,21.19,24.78,33792091,GPRE
73,11/28/2014,34.36,36.3,29.05,30.01,21806830,GPRE
74,10/31/2014,37.47,37.77,25.92,34.2,40954987,GPRE
75,9/30/2014,45.04,46.28,35.34,37.39,31467851,GPRE
76,8/29/2014,37.81,45.7,37.605,44.69,21598000,GPRE
77,7/31/2014,32.92,40,32.56,37.49,28570000,GPRE
78,6/30/2014,29.27,33.5214,28.51,32.87,18306700,GPRE
79,5/30/2014,30.16,30.7,25.62,29.22,20906200,GPRE
80,4/30/2014,30.1,32.6,26.56,29.9,22832200,GPRE
81,3/31/2014,26.14,31.57,25.83,29.96,22155100,GPRE
82,2/28/2014,22.36,26.72,21.62,26.43,22920700,GPRE
83,1/31/2014,19.21,22.66,18.02,22.28,25530100,GPRE
84,12/31/2013,17.42,20,16.301,19.38,18127400,GPRE
85,11/29/2013,16.1,17.44,13.78,17.28,11281500,GPRE
86,10/31/2013,15.99,16.85,14.7,16.13,12719400,GPRE
87,9/30/2013,16.46,17.38,15.2,16.05,10331200,GPRE
88,8/30/2013,16.79,17.5,15,16.09,9507700,GPRE
89,7/31/2013,13.42,18.4,13.37,16.56,10272100,GPRE
90,6/28/2013,15.91,16.25,11.92,13.32,9176900,GPRE
91,5/31/2013,13,16.54,12.7,15.87,11098300,GPRE
92,4/30/2013,11.4,12.7823,10.3201,12.51,8008100,GPRE
93,3/28/2013,9.38,12.4,9.05,11.44,10037000,GPRE
94,2/28/2013,7.9,9.99,7.9,9.47,7496300,GPRE
95,1/31/2013,8.18,8.32,7.51,7.81,3881300,GPRE
96,12/31/2012,7.75,8.42,7.27,7.91,2742200,GPRE
97,11/30/2012,7.59,8.2,7.21,7.73,3913300,GPRE
98,10/31/2012,5.88,7.75,5.59,7.73,3295000,GPRE
99,9/28/2012,4.59,6.5,4.35,5.86,4516400,GPRE
100,8/31/2012,4.48,5,4,4.6,4307600,GPRE
101,7/31/2012,6.21,6.44,3.57,4.44,6666300,GPRE
102,6/29/2012,6.95,7.26,6.13,6.24,5795000,GPRE
103,5/31/2012,8.01,8.1996,6.82,7.09,7258800,GPRE
104,4/30/2012,10.74,10.95,7.72,7.99,7521000,GPRE
105,3/30/2012,10.45,11,10.09,10.79,7958900,GPRE
106,2/29/2012,11.48,12,10.39,11.35,5631000,GPRE
107,1/31/2012,10.01,11.83,9.6,11.34,4064900,GPRE
108,12/30/2011,10.48,11.12,9.5,9.76,5438000,GPRE
109,11/30/2011,10.05,10.74,9.685,10.54,5322900,GPRE
110,10/31/2011,9.25,11.48,8.34,10.46,5422600,GPRE
111,9/30/2011,10.58,10.71,9.06,9.33,3716400,GPRE
112,8/31/2011,11.07,11.82,9.296,10.56,7409300,GPRE
113,7/29/2011,10.81,12.06,10.53,10.95,3389500,GPRE
114,6/30/2011,10.25,11.13,10.01,10.79,3821200,GPRE
115,5/31/2011,12.55,12.55,9.87,10.31,6066300,GPRE
116,4/29/2011,12.16,12.8,11.94,12.52,3168100,GPRE
117,3/31/2011,12.35,13,11.63,12.02,5801300,GPRE
118,2/28/2011,11.21,12.75,11.02,12.23,5053400,GPRE
119,1/31/2011,11.34,11.9,10.97,11.15,5260200,GPRE
120,12/31/2010,11.21,11.85,10.6499,11.26,7038800,GPRE
121,11/30/2010,11.22,12.07,10.53,10.98,7661200,GPRE
122,10/29/2010,12.24,13.64,10.58,11.1,10092100,GPRE
123,9/30/2010,9.48,12.35,8.99,12.17,7675800,GPRE
124,8/31/2010,9.47,9.71,8.12,9.3,6232200,GPRE
125,7/30/2010,10.32,11.05,8.53,9.26,6126400,GPRE
126,6/30/2010,11,13.24,10.14,10.22,8572400,GPRE
127,5/28/2010,13.95,14.84,10.12,11.11,10427000,GPRE
128,4/30/2010,14.46,16.25,13.66,13.69,11015500,GPRE
129,3/31/2010,17.15,17.75,12.78,14.27,16461000,GPRE
130,2/26/2010,13.11,17.97,11.23,16.96,5356600,GPRE
131,1/29/2010,15.09,16.4,12.5,13.06,2467300,GPRE
132,12/31/2009,12.21,16,12.05,14.87,3396500,GPRE
133,11/30/2009,7.38,13.5,7.2,11.61,2349300,GPRE
134,10/30/2009,7.11,7.6,6.5,7.37,860200,GPRE
135,9/30/2009,7.57,7.89,6.86,7.1,853500,GPRE
136,8/31/2009,7.95,8.09,6.82,7.62,869400,GPRE
137,7/31/2009,6.51,8.28,6.03,7.89,1333300,GPRE
138,6/30/2009,5.48,9.45,4.17,6.55,5331500,GPRE
139,5/29/2009,2.41,4.66,2.24,4.4,954400,GPRE
140,4/30/2009,3.25,3.25,1.95,2.45,408700,GPRE
141,3/31/2009,1.35,3.29,1.12,3.07,523800,GPRE
142,2/27/2009,2.34,2.42,1.36,1.4,120000,GPRE
143,1/30/2009,2.05,2.6,2,2.29,177800,GPRE
144,12/31/2008,3.05,3.05,1.31,1.84,335900,GPRE
145,11/28/2008,3.6,4.09,2.01,3.05,160100,GPRE
146,10/31/2008,5.24,8.29,3.17,3.51,315200,GPRE
147,9/30/2008,6.5,7,4,4.94,181800,GPRE
148,8/29/2008,6.04,7.3,6,6.49,108000,GPRE
149,7/31/2008,5.97,7.75,5.51,6.07,331000,GPRE
150,6/30/2008,8.86,9.5,5.55,6,500900,GPRE
151,5/30/2008,9.37,10.09,8,9.01,472500,GPRE
152,4/30/2008,7.38,10.64,7.38,9.26,465000,GPRE
153,3/31/2008,9.08,9.7,6.69,7.36,196400,GPRE
154,2/29/2008,11.83,11.88,8.22,8.9,212300,GPRE
155,1/31/2008,12.5,14.14,9.79,11.65,319800,GPRE
156,12/31/2007,10,15.84,9.5,13.29,519800,GPRE
157,11/30/2007,9.06,10.48,8.54,10,312700,GPRE
158,10/31/2007,11.27,11.27,8.52,9,692200,GPRE
159,9/28/2007,17.56,17.6,9.57,11.35,369100,GPRE
160,8/31/2007,19.1,19.1,14.83,17.4,211900,GPRE
161,7/31/2007,17.61,20,16.95,18.9,130400,GPRE
162,6/29/2007,20,20.45,16.5,17.57,178600,GPRE
163,5/31/2007,21.5,22,19.59,19.64,175600,GPRE
164,4/30/2007,21.17,23.35,19.6,21.9,225400,GPRE
165,3/30/2007,20.93,22.29,19.5,21,146900,GPRE
166,2/28/2007,19.8,23.75,19.59,20.78,154100,GPRE
167,1/31/2007,24.81,25,19.1,19.79,181200,GPRE
168,12/29/2006,27.26,27.61,22.52,24.75,143900,GPRE
169,11/30/2006,27.5,28.25,23.15,27.71,135700,GPRE
170,10/31/2006,19,28.2,19,27.68,145500,GPRE
171,9/29/2006,28,28,16.63,18.77,245900,GPRE
172,8/31/2006,31.6,32.5,25.6,27.85,203100,GPRE
173,7/31/2006,34.85,35.1,28,32.5,101800,GPRE
174,6/30/2006,35,39.84,26,33.5,242600,GPRE
175,5/31/2006,41,52.99,32.65,35,593800,GPRE
176,4/28/2006,33.75,53.68,33.75,41.5,518200,GPRE
0,12/14/2020,104.9,117.28,101.8901,114.46,3473661,GTLS
1,11/30/2020,85.06,109.97,82.935,103.36,7439006,GTLS
2,10/30/2020,70.82,91.98,69.0003,84.45,10871899,GTLS
3,9/30/2020,65.46,73.22,62.12,70.27,8436218,GTLS
4,8/31/2020,68.99,77.56,65.09,65.72,7842286,GTLS
5,7/31/2020,48.83,70,45.47,68.53,12203639,GTLS
6,6/30/2020,39.57,50.23,37.94,48.49,10811495,GTLS
7,5/29/2020,34.35,44.3,28.99,39.25,8489049,GTLS
8,4/30/2020,27.49,39.985,22.96,35.72,13815863,GTLS
9,3/31/2020,57.59,58.57,15,28.98,22928531,GTLS
10,2/28/2020,64.44,74.325,53.21,56.92,10988866,GTLS
11,1/31/2020,67.98,72.69,63.556,63.98,7344169,GTLS
12,12/31/2019,55.2,68.66,52.32,67.49,9506811,GTLS
13,11/29/2019,59.06,60.73,52.4,55.2,6648491,GTLS
14,10/31/2019,62.94,63.28,54.1152,58.63,11062334,GTLS
15,9/30/2019,62.18,71.04,60.31,62.36,7491719,GTLS
16,8/30/2019,75.41,77.4,58.06,62.84,9502309,GTLS
17,7/31/2019,77.48,78.8,69.46,75.53,10665058,GTLS
18,6/28/2019,76.64,82.49,69.83,76.88,14350747,GTLS
19,5/31/2019,88.63,93.52,73.05,76.63,9589531,GTLS
20,4/30/2019,91.72,93.75,80.8,88.27,9368042,GTLS
21,3/29/2019,88.93,95.66,84.25,90.52,6453106,GTLS
22,2/28/2019,74.91,89.48,73.72,88.28,9003401,GTLS
23,1/31/2019,63.93,74.96,62.25,74.7,6569161,GTLS
24,12/31/2018,65.84,69.69,57.88,65.03,7349886,GTLS
25,11/30/2018,68.56,73.0099,59.25,63.56,5660273,GTLS
26,10/31/2018,78.42,79.85,63.58,68.05,10893540,GTLS
27,9/28/2018,75.55,79.4744,72.95,78.33,5319323,GTLS
28,8/31/2018,78.09,78.8325,73.25,75.55,5598470,GTLS
29,7/31/2018,61.12,80.31,60.76,78.09,8496580,GTLS
30,6/29/2018,65.16,74.27,61.28,61.68,11060925,GTLS
31,5/31/2018,56.7,66.2,56.14,64.43,5119521,GTLS
32,4/30/2018,58.81,63.23,56.74,56.74,7150258,GTLS
33,3/29/2018,55.18,61.75,53.28,59.03,6490525,GTLS
34,2/28/2018,49.38,59.74,43.5,55.11,6517085,GTLS
35,1/31/2018,47.13,55.42,46.359,49.57,4853612,GTLS
36,12/29/2017,48.73,48.73,44.011,46.86,5000757,GTLS
37,11/30/2017,43.85,48.78,42.39,48.68,5785691,GTLS
38,10/31/2017,39.17,45.69,37.31,43.5,6318614,GTLS
39,9/29/2017,33.85,39.48,33.5,39.23,3440842,GTLS
40,8/31/2017,34.15,35.15,32.54,33.74,3903396,GTLS
41,7/31/2017,35.44,37.94,33.32,34,4503543,GTLS
42,6/30/2017,34.61,37.08,32.04,34.73,3862382,GTLS
43,5/31/2017,36.62,37.06,33.79,34.35,3630382,GTLS
44,4/28/2017,35.07,37.98,32.76,36.51,3634745,GTLS
45,3/31/2017,36.34,37.93,32.08,34.94,4965788,GTLS
46,2/28/2017,38.95,40.87,33.34,35.59,6515633,GTLS
47,1/31/2017,36.68,39.36,36,38.79,4356563,GTLS
48,12/30/2016,35.79,40.74,35.54,36.02,6295736,GTLS
49,11/30/2016,27.96,35.6,27.47,35.55,7764854,GTLS
50,10/31/2016,32.74,34.06,27.01,27.74,7084841,GTLS
51,9/30/2016,30.08,33.06,29.021,32.83,6519649,GTLS
52,8/31/2016,29.93,31.79,27.972,30.12,6906593,GTLS
53,7/29/2016,24.1,31.41,22.74,30.02,7263789,GTLS
54,6/30/2016,25.77,28.24,21.795,24.13,6835647,GTLS
55,5/31/2016,25.73,26.82,23.35,25.96,7676149,GTLS
56,4/29/2016,21.4,27.2,20.86,25.74,10635753,GTLS
57,3/31/2016,20.37,22.05,18.48,21.72,10050796,GTLS
58,2/29/2016,15.96,21.76,14.7,20.17,8979286,GTLS
59,1/29/2016,17.85,18,13.27,16.21,9396475,GTLS
60,12/31/2015,21.25,22.9,17.12,17.96,10010866,GTLS
61,11/30/2015,17.08,22.56,17.08,21.33,8959142,GTLS
62,10/30/2015,19.41,24.48,15.08,17.19,13678608,GTLS
63,9/30/2015,24.7,25.33,17.22,19.21,9720305,GTLS
64,8/31/2015,27.06,27.49,20.11,25.56,10312271,GTLS
